,RUL
18652,203
18653,202
18654,201
18655,200
18656,199
18657,198
18658,197
18659,196
18660,195
18661,194
18662,193
18663,192
18664,191
18665,190
18666,189
18667,188
18668,187
18669,186
18670,185
18671,184
18672,183
18673,182
18674,181
18675,180
18676,179
18677,178
18678,177
18679,176
18680,175
18681,174
18682,173
18683,172
18684,171
18685,170
18686,169
18687,168
18688,167
18689,166
18690,165
18691,164
18692,163
18693,162
18694,161
18695,160
18696,159
18697,158
18698,157
18699,156
18700,155
18701,154
18702,153
18703,152
18704,151
18705,150
18706,149
18707,148
18708,147
18709,146
18710,145
18711,144
18712,143
18713,142
18714,141
18715,140
18716,139
18717,138
18718,137
18719,136
18720,135
18721,134
18722,133
18723,132
18724,131
18725,130
18726,129
18727,128
18728,127
18729,126
18730,125
18731,124
18732,123
18733,122
18734,121
18735,120
18736,119
18737,118
18738,117
18739,116
18740,115
18741,114
18742,113
18743,112
18744,111
18745,110
18746,109
18747,108
18748,107
18749,106
18750,105
18751,104
18752,103
18753,102
18754,101
18755,100
18756,99
18757,98
18758,97
18759,96
18760,95
18761,94
18762,93
18763,92
18764,91
18765,90
18766,89
18767,88
18768,87
18769,86
18770,85
18771,84
18772,83
18773,82
18774,81
18775,80
18776,79
18777,78
18778,77
18779,76
18780,75
18781,74
18782,73
18783,72
18784,71
18785,70
18786,69
18787,68
18788,67
18789,66
18790,65
18791,64
18792,63
18793,62
18794,61
18795,60
18796,59
18797,58
18798,57
18799,56
18800,55
18801,54
18802,53
18803,52
18804,51
18805,50
18806,49
18807,48
18808,47
18809,46
18810,45
18811,44
18812,43
18813,42
18814,41
18815,40
18816,39
18817,38
18818,37
18819,36
18820,35
18821,34
18822,33
18823,32
18824,31
18825,30
18826,29
18827,28
18828,27
18829,26
18830,25
18831,24
18832,23
18833,22
18834,21
18835,20
18836,19
18837,18
18838,17
18839,16
18840,15
18841,14
18842,13
18843,12
18844,11
18845,10
18846,9
18847,8
18848,7
18849,6
18850,5
18851,4
18852,3
18853,2
18854,1
18855,0
18859,151
18860,150
18861,149
18862,148
18863,147
18864,146
18865,145
18866,144
18867,143
18868,142
18869,141
18870,140
18871,139
18872,138
18873,137
18874,136
18875,135
18876,134
18877,133
18878,132
18879,131
18880,130
18881,129
18882,128
18883,127
18884,126
18885,125
18886,124
18887,123
18888,122
18889,121
18890,120
18891,119
18892,118
18893,117
18894,116
18895,115
18896,114
18897,113
18898,112
18899,111
18900,110
18901,109
18902,108
18903,107
18904,106
18905,105
18906,104
18907,103
18908,102
18909,101
18910,100
18911,99
18912,98
18913,97
18914,96
18915,95
18916,94
18917,93
18918,92
18919,91
18920,90
18921,89
18922,88
18923,87
18924,86
18925,85
18926,84
18927,83
18928,82
18929,81
18930,80
18931,79
18932,78
18933,77
18934,76
18935,75
18936,74
18937,73
18938,72
18939,71
18940,70
18941,69
18942,68
18943,67
18944,66
18945,65
18946,64
18947,63
18948,62
18949,61
18950,60
18951,59
18952,58
18953,57
18954,56
18955,55
18956,54
18957,53
18958,52
18959,51
18960,50
18961,49
18962,48
18963,47
18964,46
18965,45
18966,44
18967,43
18968,42
18969,41
18970,40
18971,39
18972,38
18973,37
18974,36
18975,35
18976,34
18977,33
18978,32
18979,31
18980,30
18981,29
18982,28
18983,27
18984,26
18985,25
18986,24
18987,23
18988,22
18989,21
18990,20
18991,19
18992,18
18993,17
18994,16
18995,15
18996,14
18997,13
18998,12
18999,11
19000,10
19001,9
19002,8
19003,7
19004,6
19005,5
19006,4
19007,3
19008,2
19009,1
19010,0
19014,254
19015,253
19016,252
19017,251
19018,250
19019,249
19020,248
19021,247
19022,246
19023,245
19024,244
19025,243
19026,242
19027,241
19028,240
19029,239
19030,238
19031,237
19032,236
19033,235
19034,234
19035,233
19036,232
19037,231
19038,230
19039,229
19040,228
19041,227
19042,226
19043,225
19044,224
19045,223
19046,222
19047,221
19048,220
19049,219
19050,218
19051,217
19052,216
19053,215
19054,214
19055,213
19056,212
19057,211
19058,210
19059,209
19060,208
19061,207
19062,206
19063,205
19064,204
19065,203
19066,202
19067,201
19068,200
19069,199
19070,198
19071,197
19072,196
19073,195
19074,194
19075,193
19076,192
19077,191
19078,190
19079,189
19080,188
19081,187
19082,186
19083,185
19084,184
19085,183
19086,182
19087,181
19088,180
19089,179
19090,178
19091,177
19092,176
19093,175
19094,174
19095,173
19096,172
19097,171
19098,170
19099,169
19100,168
19101,167
19102,166
19103,165
19104,164
19105,163
19106,162
19107,161
19108,160
19109,159
19110,158
19111,157
19112,156
19113,155
19114,154
19115,153
19116,152
19117,151
19118,150
19119,149
19120,148
19121,147
19122,146
19123,145
19124,144
19125,143
19126,142
19127,141
19128,140
19129,139
19130,138
19131,137
19132,136
19133,135
19134,134
19135,133
19136,132
19137,131
19138,130
19139,129
19140,128
19141,127
19142,126
19143,125
19144,124
19145,123
19146,122
19147,121
19148,120
19149,119
19150,118
19151,117
19152,116
19153,115
19154,114
19155,113
19156,112
19157,111
19158,110
19159,109
19160,108
19161,107
19162,106
19163,105
19164,104
19165,103
19166,102
19167,101
19168,100
19169,99
19170,98
19171,97
19172,96
19173,95
19174,94
19175,93
19176,92
19177,91
19178,90
19179,89
19180,88
19181,87
19182,86
19183,85
19184,84
19185,83
19186,82
19187,81
19188,80
19189,79
19190,78
19191,77
19192,76
19193,75
19194,74
19195,73
19196,72
19197,71
19198,70
19199,69
19200,68
19201,67
19202,66
19203,65
19204,64
19205,63
19206,62
19207,61
19208,60
19209,59
19210,58
19211,57
19212,56
19213,55
19214,54
19215,53
19216,52
19217,51
19218,50
19219,49
19220,48
19221,47
19222,46
19223,45
19224,44
19225,43
19226,42
19227,41
19228,40
19229,39
19230,38
19231,37
19232,36
19233,35
19234,34
19235,33
19236,32
19237,31
19238,30
19239,29
19240,28
19241,27
19242,26
19243,25
19244,24
19245,23
19246,22
19247,21
19248,20
19249,19
19250,18
19251,17
19252,16
19253,15
19254,14
19255,13
19256,12
19257,11
19258,10
19259,9
19260,8
19261,7
19262,6
19263,5
19264,4
19265,3
19266,2
19267,1
19268,0
19272,279
19273,278
19274,277
19275,276
19276,275
19277,274
19278,273
19279,272
19280,271
19281,270
19282,269
19283,268
19284,267
19285,266
19286,265
19287,264
19288,263
19289,262
19290,261
19291,260
19292,259
19293,258
19294,257
19295,256
19296,255
19297,254
19298,253
19299,252
19300,251
19301,250
19302,249
19303,248
19304,247
19305,246
19306,245
19307,244
19308,243
19309,242
19310,241
19311,240
19312,239
19313,238
19314,237
19315,236
19316,235
19317,234
19318,233
19319,232
19320,231
19321,230
19322,229
19323,228
19324,227
19325,226
19326,225
19327,224
19328,223
19329,222
19330,221
19331,220
19332,219
19333,218
19334,217
19335,216
19336,215
19337,214
19338,213
19339,212
19340,211
19341,210
19342,209
19343,208
19344,207
19345,206
19346,205
19347,204
19348,203
19349,202
19350,201
19351,200
19352,199
19353,198
19354,197
19355,196
19356,195
19357,194
19358,193
19359,192
19360,191
19361,190
19362,189
19363,188
19364,187
19365,186
19366,185
19367,184
19368,183
19369,182
19370,181
19371,180
19372,179
19373,178
19374,177
19375,176
19376,175
19377,174
19378,173
19379,172
19380,171
19381,170
19382,169
19383,168
19384,167
19385,166
19386,165
19387,164
19388,163
19389,162
19390,161
19391,160
19392,159
19393,158
19394,157
19395,156
19396,155
19397,154
19398,153
19399,152
19400,151
19401,150
19402,149
19403,148
19404,147
19405,146
19406,145
19407,144
19408,143
19409,142
19410,141
19411,140
19412,139
19413,138
19414,137
19415,136
19416,135
19417,134
19418,133
19419,132
19420,131
19421,130
19422,129
19423,128
19424,127
19425,126
19426,125
19427,124
19428,123
19429,122
19430,121
19431,120
19432,119
19433,118
19434,117
19435,116
19436,115
19437,114
19438,113
19439,112
19440,111
19441,110
19442,109
19443,108
19444,107
19445,106
19446,105
19447,104
19448,103
19449,102
19450,101
19451,100
19452,99
19453,98
19454,97
19455,96
19456,95
19457,94
19458,93
19459,92
19460,91
19461,90
19462,89
19463,88
19464,87
19465,86
19466,85
19467,84
19468,83
19469,82
19470,81
19471,80
19472,79
19473,78
19474,77
19475,76
19476,75
19477,74
19478,73
19479,72
19480,71
19481,70
19482,69
19483,68
19484,67
19485,66
19486,65
19487,64
19488,63
19489,62
19490,61
19491,60
19492,59
19493,58
19494,57
19495,56
19496,55
19497,54
19498,53
19499,52
19500,51
19501,50
19502,49
19503,48
19504,47
19505,46
19506,45
19507,44
19508,43
19509,42
19510,41
19511,40
19512,39
19513,38
19514,37
19515,36
19516,35
19517,34
19518,33
19519,32
19520,31
19521,30
19522,29
19523,28
19524,27
19525,26
19526,25
19527,24
19528,23
19529,22
19530,21
19531,20
19532,19
19533,18
19534,17
19535,16
19536,15
19537,14
19538,13
19539,12
19540,11
19541,10
19542,9
19543,8
19544,7
19545,6
19546,5
19547,4
19548,3
19549,2
19550,1
19551,0
19555,332
19556,331
19557,330
19558,329
19559,328
19560,327
19561,326
19562,325
19563,324
19564,323
19565,322
19566,321
19567,320
19568,319
19569,318
19570,317
19571,316
19572,315
19573,314
19574,313
19575,312
19576,311
19577,310
19578,309
19579,308
19580,307
19581,306
19582,305
19583,304
19584,303
19585,302
19586,301
19587,300
19588,299
19589,298
19590,297
19591,296
19592,295
19593,294
19594,293
19595,292
19596,291
19597,290
19598,289
19599,288
19600,287
19601,286
19602,285
19603,284
19604,283
19605,282
19606,281
19607,280
19608,279
19609,278
19610,277
19611,276
19612,275
19613,274
19614,273
19615,272
19616,271
19617,270
19618,269
19619,268
19620,267
19621,266
19622,265
19623,264
19624,263
19625,262
19626,261
19627,260
19628,259
19629,258
19630,257
19631,256
19632,255
19633,254
19634,253
19635,252
19636,251
19637,250
19638,249
19639,248
19640,247
19641,246
19642,245
19643,244
19644,243
19645,242
19646,241
19647,240
19648,239
19649,238
19650,237
19651,236
19652,235
19653,234
19654,233
19655,232
19656,231
19657,230
19658,229
19659,228
19660,227
19661,226
19662,225
19663,224
19664,223
19665,222
19666,221
19667,220
19668,219
19669,218
19670,217
19671,216
19672,215
19673,214
19674,213
19675,212
19676,211
19677,210
19678,209
19679,208
19680,207
19681,206
19682,205
19683,204
19684,203
19685,202
19686,201
19687,200
19688,199
19689,198
19690,197
19691,196
19692,195
19693,194
19694,193
19695,192
19696,191
19697,190
19698,189
19699,188
19700,187
19701,186
19702,185
19703,184
19704,183
19705,182
19706,181
19707,180
19708,179
19709,178
19710,177
19711,176
19712,175
19713,174
19714,173
19715,172
19716,171
19717,170
19718,169
19719,168
19720,167
19721,166
19722,165
19723,164
19724,163
19725,162
19726,161
19727,160
19728,159
19729,158
19730,157
19731,156
19732,155
19733,154
19734,153
19735,152
19736,151
19737,150
19738,149
19739,148
19740,147
19741,146
19742,145
19743,144
19744,143
19745,142
19746,141
19747,140
19748,139
19749,138
19750,137
19751,136
19752,135
19753,134
19754,133
19755,132
19756,131
19757,130
19758,129
19759,128
19760,127
19761,126
19762,125
19763,124
19764,123
19765,122
19766,121
19767,120
19768,119
19769,118
19770,117
19771,116
19772,115
19773,114
19774,113
19775,112
19776,111
19777,110
19778,109
19779,108
19780,107
19781,106
19782,105
19783,104
19784,103
19785,102
19786,101
19787,100
19788,99
19789,98
19790,97
19791,96
19792,95
19793,94
19794,93
19795,92
19796,91
19797,90
19798,89
19799,88
19800,87
19801,86
19802,85
19803,84
19804,83
19805,82
19806,81
19807,80
19808,79
19809,78
19810,77
19811,76
19812,75
19813,74
19814,73
19815,72
19816,71
19817,70
19818,69
19819,68
19820,67
19821,66
19822,65
19823,64
19824,63
19825,62
19826,61
19827,60
19828,59
19829,58
19830,57
19831,56
19832,55
19833,54
19834,53
19835,52
19836,51
19837,50
19838,49
19839,48
19840,47
19841,46
19842,45
19843,44
19844,43
19845,42
19846,41
19847,40
19848,39
19849,38
19850,37
19851,36
19852,35
19853,34
19854,33
19855,32
19856,31
19857,30
19858,29
19859,28
19860,27
19861,26
19862,25
19863,24
19864,23
19865,22
19866,21
19867,20
19868,19
19869,18
19870,17
19871,16
19872,15
19873,14
19874,13
19875,12
19876,11
19877,10
19878,9
19879,8
19880,7
19881,6
19882,5
19883,4
19884,3
19885,2
19886,1
19887,0
19891,198
19892,197
19893,196
19894,195
19895,194
19896,193
19897,192
19898,191
19899,190
19900,189
19901,188
19902,187
19903,186
19904,185
19905,184
19906,183
19907,182
19908,181
19909,180
19910,179
19911,178
19912,177
19913,176
19914,175
19915,174
19916,173
19917,172
19918,171
19919,170
19920,169
19921,168
19922,167
19923,166
19924,165
19925,164
19926,163
19927,162
19928,161
19929,160
19930,159
19931,158
19932,157
19933,156
19934,155
19935,154
19936,153
19937,152
19938,151
19939,150
19940,149
19941,148
19942,147
19943,146
19944,145
19945,144
19946,143
19947,142
19948,141
19949,140
19950,139
19951,138
19952,137
19953,136
19954,135
19955,134
19956,133
19957,132
19958,131
19959,130
19960,129
19961,128
19962,127
19963,126
19964,125
19965,124
19966,123
19967,122
19968,121
19969,120
19970,119
19971,118
19972,117
19973,116
19974,115
19975,114
19976,113
19977,112
19978,111
19979,110
19980,109
19981,108
19982,107
19983,106
19984,105
19985,104
19986,103
19987,102
19988,101
19989,100
19990,99
19991,98
19992,97
19993,96
19994,95
19995,94
19996,93
19997,92
19998,91
19999,90
20000,89
20001,88
20002,87
20003,86
20004,85
20005,84
20006,83
20007,82
20008,81
20009,80
20010,79
20011,78
20012,77
20013,76
20014,75
20015,74
20016,73
20017,72
20018,71
20019,70
20020,69
20021,68
20022,67
20023,66
20024,65
20025,64
20026,63
20027,62
20028,61
20029,60
20030,59
20031,58
20032,57
20033,56
20034,55
20035,54
20036,53
20037,52
20038,51
20039,50
20040,49
20041,48
20042,47
20043,46
20044,45
20045,44
20046,43
20047,42
20048,41
20049,40
20050,39
20051,38
20052,37
20053,36
20054,35
20055,34
20056,33
20057,32
20058,31
20059,30
20060,29
20061,28
20062,27
20063,26
20064,25
20065,24
20066,23
20067,22
20068,21
20069,20
20070,19
20071,18
20072,17
20073,16
20074,15
20075,14
20076,13
20077,12
20078,11
20079,10
20080,9
20081,8
20082,7
20083,6
20084,5
20085,4
20086,3
20087,2
20088,1
20089,0
20093,152
20094,151
20095,150
20096,149
20097,148
20098,147
20099,146
20100,145
20101,144
20102,143
20103,142
20104,141
20105,140
20106,139
20107,138
20108,137
20109,136
20110,135
20111,134
20112,133
20113,132
20114,131
20115,130
20116,129
20117,128
20118,127
20119,126
20120,125
20121,124
20122,123
20123,122
20124,121
20125,120
20126,119
20127,118
20128,117
20129,116
20130,115
20131,114
20132,113
20133,112
20134,111
20135,110
20136,109
20137,108
20138,107
20139,106
20140,105
20141,104
20142,103
20143,102
20144,101
20145,100
20146,99
20147,98
20148,97
20149,96
20150,95
20151,94
20152,93
20153,92
20154,91
20155,90
20156,89
20157,88
20158,87
20159,86
20160,85
20161,84
20162,83
20163,82
20164,81
20165,80
20166,79
20167,78
20168,77
20169,76
20170,75
20171,74
20172,73
20173,72
20174,71
20175,70
20176,69
20177,68
20178,67
20179,66
20180,65
20181,64
20182,63
20183,62
20184,61
20185,60
20186,59
20187,58
20188,57
20189,56
20190,55
20191,54
20192,53
20193,52
20194,51
20195,50
20196,49
20197,48
20198,47
20199,46
20200,45
20201,44
20202,43
20203,42
20204,41
20205,40
20206,39
20207,38
20208,37
20209,36
20210,35
20211,34
20212,33
20213,32
20214,31
20215,30
20216,29
20217,28
20218,27
20219,26
20220,25
20221,24
20222,23
20223,22
20224,21
20225,20
20226,19
20227,18
20228,17
20229,16
20230,15
20231,14
20232,13
20233,12
20234,11
20235,10
20236,9
20237,8
20238,7
20239,6
20240,5
20241,4
20242,3
20243,2
20244,1
20245,0
20249,181
20250,180
20251,179
20252,178
20253,177
20254,176
20255,175
20256,174
20257,173
20258,172
20259,171
20260,170
20261,169
20262,168
20263,167
20264,166
20265,165
20266,164
20267,163
20268,162
20269,161
20270,160
20271,159
20272,158
20273,157
20274,156
20275,155
20276,154
20277,153
20278,152
20279,151
20280,150
20281,149
20282,148
20283,147
20284,146
20285,145
20286,144
20287,143
20288,142
20289,141
20290,140
20291,139
20292,138
20293,137
20294,136
20295,135
20296,134
20297,133
20298,132
20299,131
20300,130
20301,129
20302,128
20303,127
20304,126
20305,125
20306,124
20307,123
20308,122
20309,121
20310,120
20311,119
20312,118
20313,117
20314,116
20315,115
20316,114
20317,113
20318,112
20319,111
20320,110
20321,109
20322,108
20323,107
20324,106
20325,105
20326,104
20327,103
20328,102
20329,101
20330,100
20331,99
20332,98
20333,97
20334,96
20335,95
20336,94
20337,93
20338,92
20339,91
20340,90
20341,89
20342,88
20343,87
20344,86
20345,85
20346,84
20347,83
20348,82
20349,81
20350,80
20351,79
20352,78
20353,77
20354,76
20355,75
20356,74
20357,73
20358,72
20359,71
20360,70
20361,69
20362,68
20363,67
20364,66
20365,65
20366,64
20367,63
20368,62
20369,61
20370,60
20371,59
20372,58
20373,57
20374,56
20375,55
20376,54
20377,53
20378,52
20379,51
20380,50
20381,49
20382,48
20383,47
20384,46
20385,45
20386,44
20387,43
20388,42
20389,41
20390,40
20391,39
20392,38
20393,37
20394,36
20395,35
20396,34
20397,33
20398,32
20399,31
20400,30
20401,29
20402,28
20403,27
20404,26
20405,25
20406,24
20407,23
20408,22
20409,21
20410,20
20411,19
20412,18
20413,17
20414,16
20415,15
20416,14
20417,13
20418,12
20419,11
20420,10
20421,9
20422,8
20423,7
20424,6
20425,5
20426,4
20427,3
20428,2
20429,1
20430,0
20434,196
20435,195
20436,194
20437,193
20438,192
20439,191
20440,190
20441,189
20442,188
20443,187
20444,186
20445,185
20446,184
20447,183
20448,182
20449,181
20450,180
20451,179
20452,178
20453,177
20454,176
20455,175
20456,174
20457,173
20458,172
20459,171
20460,170
20461,169
20462,168
20463,167
20464,166
20465,165
20466,164
20467,163
20468,162
20469,161
20470,160
20471,159
20472,158
20473,157
20474,156
20475,155
20476,154
20477,153
20478,152
20479,151
20480,150
20481,149
20482,148
20483,147
20484,146
20485,145
20486,144
20487,143
20488,142
20489,141
20490,140
20491,139
20492,138
20493,137
20494,136
20495,135
20496,134
20497,133
20498,132
20499,131
20500,130
20501,129
20502,128
20503,127
20504,126
20505,125
20506,124
20507,123
20508,122
20509,121
20510,120
20511,119
20512,118
20513,117
20514,116
20515,115
20516,114
20517,113
20518,112
20519,111
20520,110
20521,109
20522,108
20523,107
20524,106
20525,105
20526,104
20527,103
20528,102
20529,101
20530,100
20531,99
20532,98
20533,97
20534,96
20535,95
20536,94
20537,93
20538,92
20539,91
20540,90
20541,89
20542,88
20543,87
20544,86
20545,85
20546,84
20547,83
20548,82
20549,81
20550,80
20551,79
20552,78
20553,77
20554,76
20555,75
20556,74
20557,73
20558,72
20559,71
20560,70
20561,69
20562,68
20563,67
20564,66
20565,65
20566,64
20567,63
20568,62
20569,61
20570,60
20571,59
20572,58
20573,57
20574,56
20575,55
20576,54
20577,53
20578,52
20579,51
20580,50
20581,49
20582,48
20583,47
20584,46
20585,45
20586,44
20587,43
20588,42
20589,41
20590,40
20591,39
20592,38
20593,37
20594,36
20595,35
20596,34
20597,33
20598,32
20599,31
20600,30
20601,29
20602,28
20603,27
20604,26
20605,25
20606,24
20607,23
20608,22
20609,21
20610,20
20611,19
20612,18
20613,17
20614,16
20615,15
20616,14
